LONGITUDE,LATITUDE,PHOTO_URL
48.56833,38.91933,PhotoFile4Wildfire/38.91933_48.56833_l.png
46.6805,39.0972,PhotoFile4Wildfire/39.0972_46.6805_46.png
47.30651,39.57106,PhotoFile4Wildfire/39.57106_47.30651_n.png
46.80094,39.17912,PhotoFile4Wildfire/39.17912_46.80094_l.png
48.86201,39.10041,PhotoFile4Wildfire/39.10041_48.86201_n.png
47.12667,39.37214,PhotoFile4Wildfire/39.37214_47.12667_n.png
46.1384,39.7361,PhotoFile4Wildfire/39.7361_46.1384_75.png
46.55801,39.78625,PhotoFile4Wildfire/39.78625_46.55801_n.png
48.118,39.5365,PhotoFile4Wildfire/39.5365_48.118_59.png
46.70147,39.40983,PhotoFile4Wildfire/39.40983_46.70147_n.png
46.65422,40.24917,PhotoFile4Wildfire/40.24917_46.65422_n.png
46.6612,40.2501,PhotoFile4Wildfire/40.2501_46.6612_n.png
46.0769,39.6282,PhotoFile4Wildfire/39.6282_46.0769_57.png
47.4348,41.118,PhotoFile4Wildfire/41.118_47.4348_43.png
48.75221,41.29842,PhotoFile4Wildfire/41.29842_48.75221_n.png
46.84793,39.2696,PhotoFile4Wildfire/39.2696_46.84793_n.png
49.1038,41.2266,PhotoFile4Wildfire/41.2266_49.1038_67.png
46.5679,39.7195,PhotoFile4Wildfire/39.7195_46.5679_23.png
48.1123,39.5362,PhotoFile4Wildfire/39.5362_48.1123_57.png
48.82468,38.86692,PhotoFile4Wildfire/38.86692_48.82468_n.png
48.2545,41.437,PhotoFile4Wildfire/41.437_48.2545_50.png
47.87196,39.74,PhotoFile4Wildfire/39.74_47.87196_mock.png
46.9788,39.4655,PhotoFile4Wildfire/39.4655_46.9788_82.png
46.95063,39.27029,PhotoFile4Wildfire/39.27029_46.95063_n.png
46.8165,40.1636,PhotoFile4Wildfire/40.1636_46.8165_74.png
46.0876,39.6453,PhotoFile4Wildfire/39.6453_46.0876_100.png
46.7771,39.4706,PhotoFile4Wildfire/39.4706_46.7771_18.png
46.67136,40.26193,PhotoFile4Wildfire/40.26193_46.67136_n.png
46.0844,40.0198,PhotoFile4Wildfire/40.0198_46.0844_33.png
48.2873,39.1201,PhotoFile4Wildfire/39.1201_48.2873_64.png
48.68012,39.2351,PhotoFile4Wildfire/39.2351_48.68012_h.png
46.53006,39.33516,PhotoFile4Wildfire/39.33516_46.53006_n.png
46.8002,39.3851,PhotoFile4Wildfire/39.3851_46.8002_85.png
46.9477,39.2708,PhotoFile4Wildfire/39.2708_46.9477_94.png
46.56303,39.3926,PhotoFile4Wildfire/39.3926_46.56303_n.png
46.6747,39.4895,PhotoFile4Wildfire/39.4895_46.6747_42.png
46.9669,39.4667,PhotoFile4Wildfire/39.4667_46.9669_63.png
46.98112,39.66374,PhotoFile4Wildfire/39.66374_46.98112_n.png
46.62468,39.22164,PhotoFile4Wildfire/39.22164_46.62468_n.png
47.2556,39.6909,PhotoFile4Wildfire/39.6909_47.2556_83.png
46.9495,39.6513,PhotoFile4Wildfire/39.6513_46.9495_85.png
48.80016,38.81135,PhotoFile4Wildfire/38.81135_48.80016_n.png
46.4762,39.7264,PhotoFile4Wildfire/39.7264_46.4762_56.png
46.9084,39.2829,PhotoFile4Wildfire/39.2829_46.9084_82.png
46.30026,39.66795,PhotoFile4Wildfire/39.66795_46.30026_n.png
46.46004,39.54855,PhotoFile4Wildfire/39.54855_46.46004_mock.png
46.9636,39.4963,PhotoFile4Wildfire/39.4963_46.9636_71.png
46.80244,39.45106,PhotoFile4Wildfire/39.45106_46.80244_n.png
48.84465,39.11456,PhotoFile4Wildfire/39.11456_48.84465_n.png
46.7012,39.4685,PhotoFile4Wildfire/39.4685_46.7012_50.png
46.66866,40.24877,PhotoFile4Wildfire/40.24877_46.66866_n.png
46.7686,39.4814,PhotoFile4Wildfire/39.4814_46.7686_87.png
47.07568,39.35971,PhotoFile4Wildfire/39.35971_47.07568_n.png
46.13418,39.73368,PhotoFile4Wildfire/39.73368_46.13418_n.png
46.50231,39.34752,PhotoFile4Wildfire/39.34752_46.50231_n.png
46.25253,39.7098,PhotoFile4Wildfire/39.7098_46.25253_n.png
47.97166,39.6985,PhotoFile4Wildfire/39.6985_47.97166_n.png
47.6288,39.79274,PhotoFile4Wildfire/39.79274_47.6288_mock.png
47.85411,39.6467,PhotoFile4Wildfire/39.6467_47.85411_n.png
46.49871,39.74573,PhotoFile4Wildfire/39.74573_46.49871_n.png
46.6143,39.5313,PhotoFile4Wildfire/39.5313_46.6143_46.png
46.67726,40.25637,PhotoFile4Wildfire/40.25637_46.67726_n.png
47.26549,39.4393,PhotoFile4Wildfire/39.4393_47.26549_h.png
46.90141,39.28767,PhotoFile4Wildfire/39.28767_46.90141_n.png
46.2803,41.4862,PhotoFile4Wildfire/41.4862_46.2803_46.png
46.8448,39.30793,PhotoFile4Wildfire/39.30793_46.8448_n.png
46.185,39.7486,PhotoFile4Wildfire/39.7486_46.185_46.png
46.51864,39.33284,PhotoFile4Wildfire/39.33284_46.51864_n.png
46.80441,39.38296,PhotoFile4Wildfire/39.38296_46.80441_n.png
46.82127,40.12145,PhotoFile4Wildfire/40.12145_46.82127_mock.png
46.66336,41.01814,PhotoFile4Wildfire/41.01814_46.66336_n.png
48.85025,39.11565,PhotoFile4Wildfire/39.11565_48.85025_n.png
46.13998,39.73184,PhotoFile4Wildfire/39.73184_46.13998_n.png
46.96251,39.51075,PhotoFile4Wildfire/39.51075_46.96251_n.png
46.64936,39.47528,PhotoFile4Wildfire/39.47528_46.64936_n.png
46.0906,39.6355,PhotoFile4Wildfire/39.6355_46.0906_100.png
48.57358,38.91668,PhotoFile4Wildfire/38.91668_48.57358_n.png
46.2385,41.54911,PhotoFile4Wildfire/41.54911_46.2385_n.png
46.45573,39.7301,PhotoFile4Wildfire/39.7301_46.45573_l.png
46.47916,39.73384,PhotoFile4Wildfire/39.73384_46.47916_l.png
46.67192,39.09227,PhotoFile4Wildfire/39.09227_46.67192_n.png
46.67526,40.26859,PhotoFile4Wildfire/40.26859_46.67526_h.png
46.9028,41.2658,PhotoFile4Wildfire/41.2658_46.9028_73.png
48.8199,41.2025,PhotoFile4Wildfire/41.2025_48.8199_100.png
44.728,39.6845,PhotoFile4Wildfire/39.6845_44.728_100.png
46.17041,39.73429,PhotoFile4Wildfire/39.73429_46.17041_n.png
46.81943,40.11447,PhotoFile4Wildfire/40.11447_46.81943_mock.png
47.70426,41.05576,PhotoFile4Wildfire/41.05576_47.70426_n.png
46.4207,40.9073,PhotoFile4Wildfire/40.9073_46.4207_57.png
46.57275,39.7679,PhotoFile4Wildfire/39.7679_46.57275_l.png
46.5672,39.7771,PhotoFile4Wildfire/39.7771_46.5672_85.png
47.41799,41.11483,PhotoFile4Wildfire/41.11483_47.41799_n.png
48.58892,38.36839,PhotoFile4Wildfire/38.36839_48.58892_n.png
46.32778,39.64761,PhotoFile4Wildfire/39.64761_46.32778_n.png
46.58306,39.37564,PhotoFile4Wildfire/39.37564_46.58306_n.png
46.85898,39.30345,PhotoFile4Wildfire/39.30345_46.85898_n.png
46.80583,39.88398,PhotoFile4Wildfire/39.88398_46.80583_n.png
46.70188,41.6315,PhotoFile4Wildfire/41.6315_46.70188_n.png
48.0906,38.7655,PhotoFile4Wildfire/38.7655_48.0906_61.png
46.07751,39.62355,PhotoFile4Wildfire/39.62355_46.07751_n.png
46.82076,40.12011,PhotoFile4Wildfire/40.12011_46.82076_mock.png
46.91349,39.28333,PhotoFile4Wildfire/39.28333_46.91349_n.png
46.51987,39.32906,PhotoFile4Wildfire/39.32906_46.51987_l.png
46.1706,39.7404,PhotoFile4Wildfire/39.7404_46.1706_71.png
46.63061,40.21738,PhotoFile4Wildfire/40.21738_46.63061_n.png
46.3314,39.71706,PhotoFile4Wildfire/39.71706_46.3314_l.png
46.27953,39.6367,PhotoFile4Wildfire/39.6367_46.27953_n.png
45.31923,40.99615,PhotoFile4Wildfire/40.99615_45.31923_n.png
48.86413,39.08994,PhotoFile4Wildfire/39.08994_48.86413_n.png
47.16145,39.29399,PhotoFile4Wildfire/39.29399_47.16145_n.png
46.80924,39.38728,PhotoFile4Wildfire/39.38728_46.80924_n.png
46.18367,39.7586,PhotoFile4Wildfire/39.7586_46.18367_n.png
47.24977,39.43528,PhotoFile4Wildfire/39.43528_47.24977_n.png
46.67034,40.26928,PhotoFile4Wildfire/40.26928_46.67034_n.png
47.69341,41.05329,PhotoFile4Wildfire/41.05329_47.69341_n.png
46.18598,39.7035,PhotoFile4Wildfire/39.7035_46.18598_n.png
48.79725,38.80762,PhotoFile4Wildfire/38.80762_48.79725_n.png
46.98365,39.4672,PhotoFile4Wildfire/39.4672_46.98365_l.png
48.33823,39.94641,PhotoFile4Wildfire/39.94641_48.33823_mock.png
46.8581,39.2581,PhotoFile4Wildfire/39.2581_46.8581_81.png
46.7585,39.4605,PhotoFile4Wildfire/39.4605_46.7585_51.png
46.66586,40.25076,PhotoFile4Wildfire/40.25076_46.66586_l.png
46.83622,40.11461,PhotoFile4Wildfire/40.11461_46.83622_mock.png
48.86272,39.10413,PhotoFile4Wildfire/39.10413_48.86272_n.png
46.81857,39.18189,PhotoFile4Wildfire/39.18189_46.81857_n.png
46.48437,39.72604,PhotoFile4Wildfire/39.72604_46.48437_n.png
46.68557,39.57525,PhotoFile4Wildfire/39.57525_46.68557_n.png
46.9207,39.2636,PhotoFile4Wildfire/39.2636_46.9207_82.png
48.86774,39.09975,PhotoFile4Wildfire/39.09975_48.86774_n.png
46.6628,40.27011,PhotoFile4Wildfire/40.27011_46.6628_n.png
46.3325,39.6517,PhotoFile4Wildfire/39.6517_46.3325_78.png
46.03905,39.79811,PhotoFile4Wildfire/39.79811_46.03905_n.png
46.57839,39.39747,PhotoFile4Wildfire/39.39747_46.57839_n.png
46.67362,39.66507,PhotoFile4Wildfire/39.66507_46.67362_n.png
46.70155,39.10327,PhotoFile4Wildfire/39.10327_46.70155_l.png
46.7569,39.4692,PhotoFile4Wildfire/39.4692_46.7569_73.png
47.1439,39.3581,PhotoFile4Wildfire/39.3581_47.1439_52.png
47.2635,39.43285,PhotoFile4Wildfire/39.43285_47.2635_n.png
48.8671,39.0832,PhotoFile4Wildfire/39.0832_48.8671_60.png
46.86261,39.25566,PhotoFile4Wildfire/39.25566_46.86261_n.png
46.2513,39.7465,PhotoFile4Wildfire/39.7465_46.2513_86.png
46.8002,39.1757,PhotoFile4Wildfire/39.1757_46.8002_36.png
48.67064,39.23331,PhotoFile4Wildfire/39.23331_48.67064_n.png
47.90339,40.12698,PhotoFile4Wildfire/40.12698_47.90339_l.png
46.5175,39.33663,PhotoFile4Wildfire/39.33663_46.5175_n.png
45.85201,40.05179,PhotoFile4Wildfire/40.05179_45.85201_n.png
46.29294,39.74008,PhotoFile4Wildfire/39.74008_46.29294_l.png
48.25625,39.47368,PhotoFile4Wildfire/39.47368_48.25625_n.png
45.912,39.8721,PhotoFile4Wildfire/39.8721_45.912_35.png
45.84704,40.06818,PhotoFile4Wildfire/40.06818_45.84704_l.png
47.422,41.1103,PhotoFile4Wildfire/41.1103_47.422_92.png
47.26779,39.43404,PhotoFile4Wildfire/39.43404_47.26779_n.png
46.04962,39.79288,PhotoFile4Wildfire/39.79288_46.04962_l.png
46.55672,39.43427,PhotoFile4Wildfire/39.43427_46.55672_h.png
46.89521,39.691,PhotoFile4Wildfire/39.691_46.89521_n.png
46.27307,41.5516,PhotoFile4Wildfire/41.5516_46.27307_mock.png
46.69202,40.27241,PhotoFile4Wildfire/40.27241_46.69202_n.png
48.86584,39.12254,PhotoFile4Wildfire/39.12254_48.86584_n.png
46.8881,39.28353,PhotoFile4Wildfire/39.28353_46.8881_n.png
46.17754,39.75797,PhotoFile4Wildfire/39.75797_46.17754_n.png
46.98427,39.66029,PhotoFile4Wildfire/39.66029_46.98427_h.png
46.18748,39.7085,PhotoFile4Wildfire/39.7085_46.18748_n.png
47.22475,39.43229,PhotoFile4Wildfire/39.43229_47.22475_n.png
46.42538,40.91004,PhotoFile4Wildfire/40.91004_46.42538_l.png
46.5297,38.943,PhotoFile4Wildfire/38.943_46.5297_86.png
48.1992,39.5476,PhotoFile4Wildfire/39.5476_48.1992_75.png
46.82018,39.1973,PhotoFile4Wildfire/39.1973_46.82018_n.png
46.08536,39.64886,PhotoFile4Wildfire/39.64886_46.08536_l.png
46.69957,39.55064,PhotoFile4Wildfire/39.55064_46.69957_n.png
46.19157,39.72044,PhotoFile4Wildfire/39.72044_46.19157_n.png
46.2918,39.7443,PhotoFile4Wildfire/39.7443_46.2918_80.png
46.6623,40.2443,PhotoFile4Wildfire/40.2443_46.6623_68.png
46.6148,39.52605,PhotoFile4Wildfire/39.52605_46.6148_n.png
47.60683,39.79238,PhotoFile4Wildfire/39.79238_47.60683_n.png
46.79067,39.377,PhotoFile4Wildfire/39.377_46.79067_n.png
48.82407,38.87119,PhotoFile4Wildfire/38.87119_48.82407_n.png
46.84515,39.28411,PhotoFile4Wildfire/39.28411_46.84515_n.png
46.8159,39.1842,PhotoFile4Wildfire/39.1842_46.8159_84.png
49.13292,39.47398,PhotoFile4Wildfire/39.47398_49.13292_n.png
47.12782,39.3757,PhotoFile4Wildfire/39.3757_47.12782_n.png
46.6897,39.4702,PhotoFile4Wildfire/39.4702_46.6897_46.png
46.56782,39.7153,PhotoFile4Wildfire/39.7153_46.56782_n.png
48.7998,41.2115,PhotoFile4Wildfire/41.2115_48.7998_100.png
48.81828,41.2127,PhotoFile4Wildfire/41.2127_48.81828_h.png
46.1923,39.7506,PhotoFile4Wildfire/39.7506_46.1923_64.png
47.23437,39.43832,PhotoFile4Wildfire/39.43832_47.23437_n.png
46.6655,40.2616,PhotoFile4Wildfire/40.2616_46.6655_48.png
47.96423,39.70255,PhotoFile4Wildfire/39.70255_47.96423_n.png
46.9268,39.266,PhotoFile4Wildfire/39.266_46.9268_84.png
46.9539,39.273,PhotoFile4Wildfire/39.273_46.9539_92.png
47.22443,39.43789,PhotoFile4Wildfire/39.43789_47.22443_n.png
46.8061,39.18359,PhotoFile4Wildfire/39.18359_46.8061_l.png
46.6669,40.2721,PhotoFile4Wildfire/40.2721_46.6669_26.png
48.75169,41.28036,PhotoFile4Wildfire/41.28036_48.75169_h.png
46.9261,41.2901,PhotoFile4Wildfire/41.2901_46.9261_64.png
47.97216,39.7092,PhotoFile4Wildfire/39.7092_47.97216_n.png
46.56615,39.77405,PhotoFile4Wildfire/39.77405_46.56615_l.png
46.26303,40.74224,PhotoFile4Wildfire/40.74224_46.26303_n.png
46.61605,39.53055,PhotoFile4Wildfire/39.53055_46.61605_n.png
46.68101,39.14656,PhotoFile4Wildfire/39.14656_46.68101_l.png
46.84248,39.28551,PhotoFile4Wildfire/39.28551_46.84248_n.png
46.54239,41.50857,PhotoFile4Wildfire/41.50857_46.54239_n.png
46.358,41.5284,PhotoFile4Wildfire/41.5284_46.358_59.png
46.48018,39.73029,PhotoFile4Wildfire/39.73029_46.48018_n.png
46.76942,39.47363,PhotoFile4Wildfire/39.47363_46.76942_n.png
47.11449,39.58574,PhotoFile4Wildfire/39.58574_47.11449_l.png
46.49436,39.74528,PhotoFile4Wildfire/39.74528_46.49436_n.png
46.5537,39.4061,PhotoFile4Wildfire/39.4061_46.5537_92.png
49.62017,40.57337,PhotoFile4Wildfire/40.57337_49.62017_n.png
46.5892,39.3892,PhotoFile4Wildfire/39.3892_46.5892_86.png
48.4489,40.3116,PhotoFile4Wildfire/40.3116_48.4489_57.png
47.26369,39.684,PhotoFile4Wildfire/39.684_47.26369_l.png
46.86557,39.32219,PhotoFile4Wildfire/39.32219_46.86557_n.png
46.83369,39.30215,PhotoFile4Wildfire/39.30215_46.83369_h.png
48.67767,39.24047,PhotoFile4Wildfire/39.24047_48.67767_h.png
46.89062,39.2867,PhotoFile4Wildfire/39.2867_46.89062_n.png
46.35886,39.66479,PhotoFile4Wildfire/39.66479_46.35886_l.png
46.9534,39.51255,PhotoFile4Wildfire/39.51255_46.9534_n.png
46.13329,39.6995,PhotoFile4Wildfire/39.6995_46.13329_n.png
47.1878,39.48,PhotoFile4Wildfire/39.48_47.1878_79.png
46.5502,39.5196,PhotoFile4Wildfire/39.5196_46.5502_58.png
46.6773,39.4995,PhotoFile4Wildfire/39.4995_46.6773_56.png
47.69214,41.06559,PhotoFile4Wildfire/41.06559_47.69214_n.png
46.5278,39.3387,PhotoFile4Wildfire/39.3387_46.5278_77.png
46.16804,39.72437,PhotoFile4Wildfire/39.72437_46.16804_n.png
47.276,39.3918,PhotoFile4Wildfire/39.3918_47.276_64.png
48.4393,39.8072,PhotoFile4Wildfire/39.8072_48.4393_90.png
46.8859,39.2879,PhotoFile4Wildfire/39.2879_46.8859_84.png
46.80837,39.16668,PhotoFile4Wildfire/39.16668_46.80837_n.png
46.5643,39.71605,PhotoFile4Wildfire/39.71605_46.5643_l.png
46.5726,39.7712,PhotoFile4Wildfire/39.7712_46.5726_72.png
47.69754,41.0593,PhotoFile4Wildfire/41.0593_47.69754_n.png
47.02793,39.66402,PhotoFile4Wildfire/39.66402_47.02793_n.png
46.96601,39.46447,PhotoFile4Wildfire/39.46447_46.96601_h.png
47.8168,39.65027,PhotoFile4Wildfire/39.65027_47.8168_n.png
47.33046,39.41417,PhotoFile4Wildfire/39.41417_47.33046_h.png
47.2006,41.54498,PhotoFile4Wildfire/41.54498_47.2006_n.png
47.9703,40.7687,PhotoFile4Wildfire/40.7687_47.9703_68.png
46.8564,39.3049,PhotoFile4Wildfire/39.3049_46.8564_76.png
47.24961,39.43336,PhotoFile4Wildfire/39.43336_47.24961_n.png
48.82144,41.22322,PhotoFile4Wildfire/41.22322_48.82144_n.png
46.67252,40.25854,PhotoFile4Wildfire/40.25854_46.67252_n.png
46.7706,39.4716,PhotoFile4Wildfire/39.4716_46.7706_92.png
47.25024,39.62133,PhotoFile4Wildfire/39.62133_47.25024_l.png
46.83715,40.12172,PhotoFile4Wildfire/40.12172_46.83715_mock.png
46.9087,41.283,PhotoFile4Wildfire/41.283_46.9087_71.png
47.6176,39.6789,PhotoFile4Wildfire/39.6789_47.6176_84.png
46.80878,39.16826,PhotoFile4Wildfire/39.16826_46.80878_n.png
46.68467,39.46812,PhotoFile4Wildfire/39.46812_46.68467_n.png
48.82394,38.87197,PhotoFile4Wildfire/38.87197_48.82394_n.png
48.87497,39.11271,PhotoFile4Wildfire/39.11271_48.87497_n.png
46.77027,39.47034,PhotoFile4Wildfire/39.47034_46.77027_h.png
46.98282,39.47047,PhotoFile4Wildfire/39.47047_46.98282_l.png
46.7637,39.4836,PhotoFile4Wildfire/39.4836_46.7637_42.png
46.1488,39.727,PhotoFile4Wildfire/39.727_46.1488_74.png
46.8144,40.1576,PhotoFile4Wildfire/40.1576_46.8144_57.png
46.2899,39.6606,PhotoFile4Wildfire/39.6606_46.2899_75.png
46.9646,39.5188,PhotoFile4Wildfire/39.5188_46.9646_88.png
48.84347,39.11821,PhotoFile4Wildfire/39.11821_48.84347_n.png
46.1773,39.7563,PhotoFile4Wildfire/39.7563_46.1773_74.png
47.96863,39.6982,PhotoFile4Wildfire/39.6982_47.96863_n.png
46.7548,39.4789,PhotoFile4Wildfire/39.4789_46.7548_78.png
47.16685,39.30627,PhotoFile4Wildfire/39.30627_47.16685_n.png
46.8679,39.3066,PhotoFile4Wildfire/39.3066_46.8679_83.png
45.94271,40.17833,PhotoFile4Wildfire/40.17833_45.94271_n.png
47.2458,39.42383,PhotoFile4Wildfire/39.42383_47.2458_h.png
44.82445,39.72392,PhotoFile4Wildfire/39.72392_44.82445_n.png
48.25365,41.43415,PhotoFile4Wildfire/41.43415_48.25365_n.png
48.1676,39.5129,PhotoFile4Wildfire/39.5129_48.1676_22.png
46.5403,39.5227,PhotoFile4Wildfire/39.5227_46.5403_85.png
46.5209,39.3249,PhotoFile4Wildfire/39.3249_46.5209_80.png
46.81909,39.88976,PhotoFile4Wildfire/39.88976_46.81909_n.png
47.9776,40.77,PhotoFile4Wildfire/40.77_47.9776_75.png
46.84344,39.26863,PhotoFile4Wildfire/39.26863_46.84344_h.png
46.54534,39.32621,PhotoFile4Wildfire/39.32621_46.54534_n.png
46.68187,39.14328,PhotoFile4Wildfire/39.14328_46.68187_l.png
46.66992,40.24652,PhotoFile4Wildfire/40.24652_46.66992_n.png
46.98943,39.67017,PhotoFile4Wildfire/39.67017_46.98943_n.png
46.0781,40.0199,PhotoFile4Wildfire/40.0199_46.0781_65.png
47.10072,39.28927,PhotoFile4Wildfire/39.28927_47.10072_n.png
48.8174,41.2132,PhotoFile4Wildfire/41.2132_48.8174_85.png
46.61557,39.5206,PhotoFile4Wildfire/39.5206_46.61557_n.png
47.27814,39.38251,PhotoFile4Wildfire/39.38251_47.27814_l.png
47.97342,39.69305,PhotoFile4Wildfire/39.69305_47.97342_n.png
46.5553,39.3832,PhotoFile4Wildfire/39.3832_46.5553_71.png
46.63337,40.22459,PhotoFile4Wildfire/40.22459_46.63337_n.png
46.40468,40.66761,PhotoFile4Wildfire/40.66761_46.40468_n.png
48.71367,39.22637,PhotoFile4Wildfire/39.22637_48.71367_n.png
46.57863,39.76516,PhotoFile4Wildfire/39.76516_46.57863_l.png
46.58752,39.40051,PhotoFile4Wildfire/39.40051_46.58752_h.png
46.95428,39.6602,PhotoFile4Wildfire/39.6602_46.95428_n.png
